ID,age,gender,pastvote_EURef,Vote2015R,social_grade,govregion,W8,starttime,endtime,disposition,Q1,Q2
386,64,2,2,7,2,4,.645654781777184,7/19/2016,7/19/2016,1,4,1
387,47,2,2,4,2,4,.671910873507432,7/19/2016,7/19/2016,1,2,1
390,60,2,1,2,1,4,.684011533416341,7/19/2016,7/19/2016,1,2,1
401,50,2,2,7,2,4,1.07314277921449,7/19/2016,7/19/2016,1,4,1
409,56,1,2,4,2,4,.718310283252705,7/19/2016,7/19/2016,1,5,1
413,51,1,3,7,2,4,1.55812251023407,7/19/2016,7/19/2016,1,3,2
420,50,2,2,4,2,4,.747683390398819,7/19/2016,7/19/2016,1,4,5
423,71,1,2,4,1,4,.785316907204251,7/19/2016,7/19/2016,1,2,1
424,59,2,2,1,2,4,1.09134420884142,7/19/2016,7/19/2016,1,3,1
428,65,2,1,1,1,4,.762172354078627,7/19/2016,7/19/2016,1,2,1
437,38,1,1,3,1,4,1.52655913190729,7/19/2016,7/19/2016,1,1,1
438,47,1,3,2,2,4,2.08920949209328,7/19/2016,7/19/2016,1,3,3
440,46,1,2,4,2,4,1.46559812983085,7/19/2016,7/19/2016,1,3,1
444,74,1,2,7,2,4,.652142653818829,7/19/2016,7/19/2016,1,5,1
446,51,1,2,1,1,4,1.03809783647329,7/19/2016,7/19/2016,1,4,2
448,33,1,1,1,1,4,.969000930786275,7/19/2016,7/19/2016,1,4,1
459,67,2,2,7,2,4,1.17951487794257,7/19/2016,7/19/2016,1,4,1
464,35,1,3,7,1,4,2.54765692727468,7/20/2016,7/20/2016,1,3,1
465,42,2,3,7,2,4,1.07001813890612,7/19/2016,7/19/2016,1,3,5
473,49,2,1,2,1,4,.775269196392012,7/19/2016,7/19/2016,1,1,1
478,43,2,1,2,1,4,.7093373237694,7/19/2016,7/19/2016,1,3,1
481,29,2,1,7,1,4,.585987081660149,7/19/2016,7/19/2016,1,2,1
482,30,1,2,7,2,4,.698931338167607,7/19/2016,7/19/2016,1,2,1
484,59,2,2,1,1,4,.948834151393647,7/19/2016,7/19/2016,1,2,2
486,69,2,2,4,2,4,.821795291407061,7/19/2016,7/19/2016,1,1,1
495,51,1,1,2,1,4,1.17159912944231,7/19/2016,7/19/2016,1,1,1
499,66,2,2,4,1,4,.858419235287684,7/19/2016,7/19/2016,1,5,1
502,62,1,2,7,2,4,1.06943638799823,7/19/2016,7/19/2016,1,3,3
510,67,2,2,7,1,4,.889472088734592,7/19/2016,7/19/2016,1,4,1
513,30,2,1,2,1,4,.775269196392012,7/19/2016,7/19/2016,1,1,1
517,59,2,2,7,2,4,1.07314277921449,7/19/2016,7/19/2016,1,3,2
524,59,1,1,2,1,4,.710255793186017,7/19/2016,7/19/2016,1,2,1
528,31,2,1,2,2,4,.805160440055159,7/19/2016,7/19/2016,1,1,1
534,48,1,1,7,2,4,.916273966322684,7/19/2016,7/19/2016,1,3,1
544,72,1,2,7,2,4,.652142653818829,7/19/2016,7/19/2016,1,2,1
545,49,2,1,1,2,4,.59657550895928,7/19/2016,7/19/2016,1,1,1
548,62,1,2,1,1,4,1.62519666913466,7/19/2016,7/19/2016,1,4,1
549,49,2,1,3,1,4,.746758848004879,7/19/2016,7/19/2016,1,1,1
551,56,2,2,2,2,4,1.51904555278145,7/19/2016,7/19/2016,1,3,3
554,46,1,2,4,2,4,1.01162388508094,7/19/2016,7/19/2016,1,2,1
559,69,1,2,7,2,4,1.29645116585346,7/19/2016,7/19/2016,1,1,1
580,52,2,1,2,1,4,.960871945152092,7/19/2016,7/19/2016,1,1,1
585,41,2,3,7,2,4,1.03397087360237,7/19/2016,7/19/2016,1,3,1
589,22,1,2,5,1,4,.942266585302525,7/19/2016,7/19/2016,1,1,1
592,49,1,2,4,1,4,1.15492713003364,7/19/2016,7/19/2016,1,5,1
600,55,2,4,2,2,4,2.06856246139903,7/19/2016,7/19/2016,1,3,3
609,61,1,2,7,2,4,.825043359744408,7/19/2016,7/19/2016,1,3,2
615,36,1,2,1,2,4,1.18139707133809,7/19/2016,7/19/2016,1,3,2
621,33,1,3,7,1,4,1.22635613671118,7/19/2016,7/20/2016,1,3,5
623,49,1,1,2,1,4,.99594247230106,7/19/2016,7/19/2016,1,1,1
626,22,1,2,4,1,4,1.09407834781356,7/20/2016,7/20/2016,1,5,1
630,65,1,1,2,1,4,.690884833868944,7/19/2016,7/19/2016,1,1,1
631,71,2,1,3,1,4,.835665821134067,7/19/2016,7/19/2016,1,2,2
643,57,2,1,1,1,4,.631621271356533,7/19/2016,7/19/2016,1,2,2
644,43,1,3,7,2,4,1.54165702239505,7/19/2016,7/19/2016,1,3,3
645,56,2,2,1,2,4,1.15507232466858,7/19/2016,7/19/2016,1,3,1
647,29,1,3,7,2,4,1.54165702239505,7/19/2016,7/19/2016,1,3,5
648,66,1,2,4,1,4,.71853053863042,7/19/2016,7/19/2016,1,3,1
654,62,2,1,2,1,4,.684011533416341,7/19/2016,7/19/2016,1,1,1
658,58,2,2,5,1,4,.675991036048617,7/19/2016,7/19/2016,1,4,1
660,51,2,1,1,1,4,.631621271356533,7/19/2016,7/19/2016,1,3,1
665,67,2,2,1,2,4,1.31691635871651,7/19/2016,7/19/2016,1,3,1
668,69,1,2,1,1,4,.876865182557523,7/19/2016,7/19/2016,1,4,1
669,61,2,2,2,2,4,.90409129691116,7/19/2016,7/19/2016,1,4,1
677,31,1,3,7,1,4,1.85662081810685,7/19/2016,7/19/2016,1,3,3
678,32,1,2,7,2,4,1.4519740327205,7/19/2016,7/19/2016,1,1,1
681,46,2,3,2,2,4,1.79630360177599,7/19/2016,7/19/2016,1,3,3
684,56,1,1,5,1,4,.739722930650391,7/19/2016,7/19/2016,1,2,1
689,62,2,2,4,2,4,1.03103595725157,7/19/2016,7/19/2016,1,3,1
690,36,2,1,7,2,4,.58807823606795,7/19/2016,7/19/2016,1,3,1
692,69,2,2,1,2,4,1.31691635871651,7/19/2016,7/19/2016,1,5,1
696,28,2,2,4,2,4,.671910873507432,7/19/2016,7/19/2016,1,4,1
697,69,1,2,1,1,4,.923909523893386,7/19/2016,7/19/2016,1,4,1
698,40,2,1,2,1,4,.775269196392012,7/19/2016,7/19/2016,1,3,2
726,62,1,2,4,1,4,1.28385279235417,7/19/2016,7/19/2016,1,4,1
729,53,2,2,4,2,4,.981803739594994,7/19/2016,7/19/2016,1,5,1
732,25,1,1,2,1,4,.911243696019485,7/19/2016,7/19/2016,1,1,1
735,46,1,1,4,1,4,.560277644580682,7/19/2016,7/19/2016,1,3,1
739,68,1,2,2,1,4,.949597370006889,7/19/2016,7/19/2016,1,3,2
741,59,1,2,7,2,4,.825043359744408,7/19/2016,7/19/2016,1,2,1
744,58,2,2,1,1,4,.948834151393647,7/19/2016,7/19/2016,1,5,1
748,68,2,2,1,1,4,1.04757960725813,7/19/2016,7/19/2016,1,5,1
751,45,1,2,7,2,4,.959074275159608,7/19/2016,7/19/2016,1,2,1
754,56,1,2,7,2,4,.706396192724576,7/19/2016,7/19/2016,1,4,1
755,61,2,1,1,1,4,.631621271356533,7/19/2016,7/19/2016,1,3,1
759,69,2,2,1,2,4,1.0028852491059,7/19/2016,7/19/2016,1,5,1
765,47,2,2,7,2,4,.637007927041424,7/19/2016,7/19/2016,1,3,3
768,54,1,2,1,1,4,1.00077209530535,7/19/2016,7/19/2016,1,1,1
770,68,1,3,7,2,4,2.17772213622544,7/20/2016,7/20/2016,1,2,1
777,83,2,2,1,1,4,1.58596516072043,7/20/2016,7/20/2016,1,3,1
791,55,2,1,2,1,4,.960871945152092,7/19/2016,7/19/2016,1,2,1
792,39,1,2,2,2,4,1.24375742739663,7/19/2016,7/19/2016,1,2,5
808,63,1,1,2,2,4,.679953154054434,7/19/2016,7/19/2016,1,2,1
810,66,2,2,1,1,4,1.04757960725813,7/19/2016,7/19/2016,1,3,1
811,62,1,1,3,1,4,.798326951953868,7/19/2016,7/19/2016,1,1,1
813,45,2,3,7,2,4,1.56536245204797,7/19/2016,7/19/2016,1,1,1
820,33,2,2,7,2,4,.808293247951579,7/19/2016,7/19/2016,1,3,1
821,40,2,1,7,2,4,.58807823606795,7/19/2016,7/19/2016,1,3,2
824,19,1,1,2,1,4,.998417612575041,7/20/2016,7/20/2016,1,2,1
828,45,2,2,2,2,4,1.67541685274258,7/19/2016,7/19/2016,1,1,1
831,57,2,2,3,2,4,1.81153948069679,7/19/2016,7/19/2016,1,4,2
833,56,1,2,7,2,4,.706396192724576,7/19/2016,7/19/2016,1,3,1
845,45,1,1,5,1,4,.65226998329531,7/19/2016,7/19/2016,1,2,1
846,36,2,3,1,1,4,2.38060687332256,7/19/2016,7/19/2016,1,3,5
852,35,1,1,5,1,4,.628817029524783,7/19/2016,7/19/2016,1,1,1
853,67,1,1,3,1,4,.73701282994497,7/19/2016,7/19/2016,1,1,1
865,22,1,1,5,1,4,.688972664619935,7/20/2016,7/20/2016,1,1,1
868,18,1,1,7,2,4,.722456919251739,7/20/2016,7/20/2016,1,2,1
869,54,1,2,7,2,4,.825043359744408,7/19/2016,7/19/2016,1,3,1
877,29,1,1,7,2,4,.508511371985185,7/19/2016,7/19/2016,1,5,4
883,55,2,1,1,2,4,.794013532718364,7/19/2016,7/19/2016,1,2,1
890,61,2,1,3,1,4,.988170315616307,7/19/2016,7/19/2016,1,2,1
894,61,2,2,2,2,4,.854210407500691,7/19/2016,7/19/2016,1,5,1
895,53,1,1,1,2,4,1.01462207236089,7/19/2016,7/19/2016,1,2,2
897,52,2,1,1,1,4,.693437423801794,7/19/2016,7/19/2016,1,3,1
901,46,1,2,1,1,4,1.02712771879005,7/19/2016,7/19/2016,1,3,1
902,33,2,2,4,1,4,.777300597923686,7/19/2016,7/19/2016,1,3,1
904,56,1,1,1,1,4,.69104244856981,7/19/2016,7/19/2016,1,4,1
907,64,2,2,1,1,4,.836926834228168,7/19/2016,7/19/2016,1,5,1
909,24,2,1,1,2,4,1.10282702374636,7/19/2016,7/19/2016,1,3,1
914,63,1,1,3,2,4,.952478827230049,7/19/2016,7/19/2016,1,3,2
915,28,2,2,1,2,4,.819972456401779,7/19/2016,7/19/2016,1,3,1
917,69,1,2,2,2,4,1.13295860438039,7/19/2016,7/19/2016,1,4,1
921,58,1,2,2,2,4,1.05229658593572,7/19/2016,7/19/2016,1,2,1
924,30,2,1,2,1,4,.7093373237694,7/19/2016,7/19/2016,1,3,1
927,76,1,2,1,2,4,.839454253355667,7/19/2016,7/19/2016,1,1,1
931,50,2,2,4,1,4,.777504144802887,7/19/2016,7/19/2016,1,3,1
933,63,1,2,1,1,4,.949814005975836,7/19/2016,7/19/2016,1,2,1
935,59,1,2,4,1,4,1.28385279235417,7/19/2016,7/19/2016,1,5,1
936,45,2,2,7,2,4,1.22370168530867,7/19/2016,7/19/2016,1,3,1
937,64,1,1,2,1,4,.874057142549742,7/19/2016,7/19/2016,1,1,1
940,38,2,1,1,1,4,.623162358737002,7/19/2016,7/19/2016,1,2,2
947,46,1,1,2,2,4,1.39762124049044,7/19/2016,7/19/2016,1,1,1
950,31,2,2,4,2,4,.671910873507432,7/19/2016,7/19/2016,1,2,1
953,40,1,2,7,2,4,.959074275159608,7/19/2016,7/19/2016,1,1,2
956,29,2,1,2,1,4,.676438243887229,7/19/2016,7/19/2016,1,1,1
958,54,2,2,4,2,4,1.13194243206538,7/19/2016,7/19/2016,1,3,1
962,60,1,1,7,2,4,.778074376143439,7/19/2016,7/19/2016,1,3,1
968,21,2,1,1,1,4,.881138267762403,7/19/2016,7/19/2016,1,1,1
971,19,2,4,7,1,4,1.4916331288514,7/19/2016,7/19/2016,1,2,2
982,37,2,1,2,2,4,.805160440055159,7/19/2016,7/19/2016,1,3,3
984,52,2,2,2,2,4,.90409129691116,7/19/2016,7/19/2016,1,3,2
986,29,2,1,3,1,4,.660233909341285,7/19/2016,7/19/2016,1,2,1
990,62,1,1,7,1,4,.81024215941904,7/19/2016,7/19/2016,1,3,1
995,19,2,1,2,1,4,1.18400422137714,7/19/2016,7/19/2016,1,3,1
997,40,2,3,7,2,4,1.07001813890612,7/19/2016,7/19/2016,1,4,1
1007,33,1,1,7,1,4,.780859440619354,7/19/2016,7/19/2016,1,1,1
1009,66,2,1,2,1,4,.825391265752012,7/19/2016,7/19/2016,1,1,1
1013,41,2,3,4,2,4,1.48205704909732,7/19/2016,7/19/2016,1,3,3
1020,57,2,2,4,1,4,.777504144802887,7/19/2016,7/19/2016,1,3,1
1033,25,2,1,2,1,4,.775269196392012,7/19/2016,7/19/2016,1,3,1
1035,116,1,1,3,1,4,.73701282994497,7/19/2016,7/19/2016,1,1,1
1037,43,1,2,2,2,4,.924696045071951,7/19/2016,7/19/2016,1,5,1
1049,32,2,2,2,2,4,1.23291488507083,7/19/2016,7/19/2016,1,4,1
1051,53,2,1,2,2,4,.62148552019574,7/19/2016,7/19/2016,1,2,1
1052,39,1,3,7,1,4,2.49723781634638,7/19/2016,7/19/2016,1,2,5
1059,21,2,1,2,1,4,.782071831047533,7/19/2016,7/19/2016,1,1,1
1061,26,1,2,4,1,4,.998552093672717,7/19/2016,7/19/2016,1,3,5
1066,28,2,2,7,2,4,.931898492549807,7/19/2016,7/19/2016,1,3,4
1070,59,1,1,3,1,4,.884937495772314,7/19/2016,7/19/2016,1,3,1
1073,39,2,1,2,1,4,.775269196392012,7/19/2016,7/19/2016,1,3,1
1075,67,2,3,7,2,4,1.98129765883763,7/20/2016,7/20/2016,1,3,3
1076,62,2,1,2,1,4,.926322930348132,7/19/2016,7/19/2016,1,1,1
1077,39,2,1,3,1,4,.827031245138646,7/19/2016,7/19/2016,1,2,1
1087,48,1,1,2,1,4,.99594247230106,7/19/2016,7/19/2016,1,1,1
1090,57,2,1,2,1,4,.960871945152092,7/19/2016,7/19/2016,1,2,2
1091,55,1,2,1,1,4,.915662589318257,7/19/2016,7/19/2016,1,3,1
1093,54,1,1,1,2,4,.998466440920229,7/19/2016,7/19/2016,1,2,1
1103,25,1,1,3,1,4,.819351123852828,7/19/2016,7/19/2016,1,3,3
1108,24,1,1,2,1,4,1.09121907761944,7/20/2016,7/20/2016,1,3,2
1111,70,2,1,1,2,4,.958129801585859,7/19/2016,7/19/2016,1,1,2
1112,23,1,1,5,1,4,.711120248778287,7/19/2016,7/19/2016,1,1,1
1122,39,1,1,2,2,4,.872366028077428,7/19/2016,7/19/2016,1,2,1
1131,57,2,1,3,1,4,.988170315616307,7/19/2016,7/19/2016,1,1,1
1137,53,1,1,7,2,4,.674872069939812,7/19/2016,7/19/2016,1,1,1
1139,24,1,2,4,1,4,1.09407834781356,7/20/2016,7/20/2016,1,4,2
1142,51,2,2,1,2,4,1.12552148453896,7/19/2016,7/19/2016,1,3,1
1145,54,1,3,7,2,4,1.38587185941432,7/19/2016,7/19/2016,1,3,3
1147,43,2,1,2,2,4,.897014063487278,7/19/2016,7/19/2016,1,3,1
1149,36,2,1,2,1,4,.747393695313706,7/19/2016,7/19/2016,1,1,1
1150,50,2,2,1,2,4,.831102903005106,7/19/2016,7/19/2016,1,4,1
1153,45,2,2,1,2,4,1.0767285115572,7/19/2016,7/19/2016,1,4,1
1167,24,2,2,2,2,4,1.35129958792972,7/19/2016,7/19/2016,1,4,1
1170,75,1,1,1,1,4,.615029409768626,7/19/2016,7/19/2016,1,3,2
1171,49,2,1,2,1,4,.700020870304982,7/19/2016,7/19/2016,1,3,1
1173,69,2,2,7,2,4,.779106479255131,7/19/2016,7/19/2016,1,3,3
1176,58,2,2,4,1,4,.822905837316288,7/19/2016,7/19/2016,1,5,1
1179,48,1,1,1,1,4,1.0051417045985,7/19/2016,7/19/2016,1,4,1
1182,25,2,1,2,1,4,.7093373237694,7/19/2016,7/19/2016,1,2,1
1183,26,1,1,5,1,4,.484943012669926,7/19/2016,7/19/2016,1,1,1
1184,30,1,2,3,1,4,1.08567740401567,7/19/2016,7/19/2016,1,3,1
1185,46,2,1,7,2,4,.447845441640324,7/19/2016,7/19/2016,1,3,1
1198,49,1,1,2,1,4,.945230301459513,7/19/2016,7/19/2016,1,2,1
1204,28,2,1,2,2,4,.891710681506176,7/19/2016,7/19/2016,1,3,1
1207,30,2,1,2,1,4,.775269196392012,7/19/2016,7/19/2016,1,4,1
1208,69,1,1,2,1,4,.690884833868944,7/19/2016,7/19/2016,1,3,1
1219,21,2,1,4,1,4,.623517991424071,7/19/2016,7/19/2016,1,1,1
1227,49,1,2,1,1,4,1.02712771879005,7/19/2016,7/19/2016,1,4,1
1234,61,1,1,5,1,4,.572443944932722,7/19/2016,7/19/2016,1,2,1
1235,33,1,2,1,1,4,1.55500237530864,7/19/2016,7/19/2016,1,3,1
1237,67,2,2,1,2,4,1.51830090454451,7/19/2016,7/19/2016,1,3,1
1239,44,1,1,7,2,4,1.0563917614587,7/19/2016,7/19/2016,1,3,1
1242,48,2,1,2,2,4,.679073870586812,7/19/2016,7/19/2016,1,2,1
1247,57,2,2,1,2,4,.912442126491869,7/19/2016,7/19/2016,1,2,1
1250,51,1,2,2,2,4,1.0915440331645,7/19/2016,7/19/2016,1,3,1
1260,70,1,3,1,1,4,1.41995973829816,7/19/2016,7/19/2016,1,2,1
1267,46,2,2,2,1,4,.927559405369187,7/19/2016,7/19/2016,1,4,1
1275,64,1,1,2,1,4,1.17159912944231,7/19/2016,7/19/2016,1,1,1
1278,48,2,2,7,1,4,.665396678857624,7/19/2016,7/19/2016,1,3,3
1281,18,1,1,7,1,4,.754653771610847,7/19/2016,7/19/2016,1,2,1
1282,42,1,2,1,2,4,1.18139707133809,7/19/2016,7/19/2016,1,3,2
1283,22,2,1,2,1,4,.854764270340523,7/19/2016,7/19/2016,1,2,1
1284,59,2,3,2,2,4,1.57529425894075,7/19/2016,7/19/2016,1,3,2
1286,41,2,1,1,1,4,.623162358737002,7/19/2016,7/19/2016,1,3,1
1290,24,1,1,2,1,4,1.08580016988294,7/19/2016,7/19/2016,1,1,1
1294,37,2,2,2,2,4,.842770496396646,7/19/2016,7/19/2016,1,3,1
1297,55,1,2,7,1,4,.806461907000953,7/19/2016,7/19/2016,1,3,1
1300,67,2,2,4,1,4,.827553999792372,7/19/2016,7/19/2016,1,4,1
1301,52,2,1,1,1,4,.693437423801794,7/19/2016,7/19/2016,1,2,1
1302,64,2,2,3,2,4,1.19657850293438,7/19/2016,7/19/2016,1,3,4
1303,45,2,2,5,2,4,1.1561458840916,7/19/2016,7/19/2016,1,4,1
1304,70,1,2,4,2,4,.903267507312818,7/19/2016,7/19/2016,1,5,1
1305,61,2,2,4,2,4,1.39628091421996,7/19/2016,7/19/2016,1,5,1
1306,25,2,1,7,1,4,.585987081660149,7/19/2016,7/19/2016,1,3,1
1308,74,1,1,2,1,4,.690884833868944,7/19/2016,7/19/2016,1,1,1
1311,60,2,1,7,1,4,.536292886602806,7/19/2016,7/19/2016,1,2,1
1314,37,1,1,7,1,4,.728876906591596,7/19/2016,7/19/2016,1,3,5
1319,48,1,1,7,1,4,.580545386578463,7/19/2016,7/19/2016,1,2,1
1321,21,2,1,3,2,4,.769975917227543,7/19/2016,7/19/2016,1,1,1
1325,47,2,3,7,2,4,1.40507041309575,7/19/2016,7/19/2016,1,3,1
1329,18,2,1,7,1,4,.646073418904343,7/19/2016,7/19/2016,1,2,1
1330,37,2,1,2,1,4,.617459068075781,7/19/2016,7/19/2016,1,2,1
1332,60,1,1,2,1,4,1.17159912944231,7/19/2016,7/19/2016,1,3,1
1335,61,2,1,2,1,4,.709523073528166,7/19/2016,7/19/2016,1,3,1
1347,65,2,3,1,1,4,1.85408635025968,7/19/2016,7/19/2016,1,3,5
1354,60,2,1,2,1,4,.960871945152092,7/19/2016,7/19/2016,1,2,1
1364,29,2,2,2,2,4,1.22562556949389,7/19/2016,7/19/2016,1,3,3
1366,56,1,1,2,1,4,.874057142549742,7/19/2016,7/19/2016,1,2,1
1368,18,2,1,7,1,4,.646073418904343,7/19/2016,7/19/2016,1,3,2
1372,24,2,1,1,2,4,.956550143689684,7/19/2016,7/19/2016,1,2,1
1375,51,1,1,2,1,4,1.17159912944231,7/19/2016,7/19/2016,1,1,1
1376,35,1,1,5,2,4,.58770415949303,7/19/2016,7/19/2016,1,4,1
1379,35,2,3,2,1,4,1.61618523604498,7/19/2016,7/19/2016,1,3,5
1387,26,1,1,5,1,4,.484943012669926,7/19/2016,7/19/2016,1,1,1
1391,45,1,1,1,2,4,.65456849294093,7/19/2016,7/19/2016,1,2,1
1395,37,1,2,7,1,4,1.0346741777888,7/19/2016,7/19/2016,1,5,1
1396,58,2,2,2,2,4,.937811139719516,7/19/2016,7/19/2016,1,4,1
1400,59,2,2,1,2,4,.831102903005106,7/19/2016,7/19/2016,1,4,1
1401,27,2,1,2,1,4,.7093373237694,7/19/2016,7/19/2016,1,4,1
1402,28,2,3,7,2,4,1.61993559046618,7/19/2016,7/19/2016,1,3,3
1404,29,1,1,2,1,4,.99594247230106,7/19/2016,7/19/2016,1,2,1
1408,32,1,1,7,1,4,.752782937283106,7/19/2016,7/19/2016,1,1,1
1412,62,2,1,2,2,4,.81138487205772,7/19/2016,7/19/2016,1,1,1
1413,71,2,1,1,1,4,.803063356589929,7/19/2016,7/19/2016,1,2,1
1418,35,1,1,2,1,4,.677482138594902,7/19/2016,7/19/2016,1,1,1
1419,48,2,3,7,1,4,1.69212927516578,7/19/2016,7/19/2016,1,3,1
1420,44,1,2,2,2,4,.924696045071951,7/19/2016,7/19/2016,1,4,1
1422,55,2,2,7,1,4,.740434579085406,7/19/2016,7/19/2016,1,3,1
1436,56,2,2,1,2,4,1.09134420884142,7/19/2016,7/19/2016,1,3,1
1439,26,1,1,2,1,4,.99594247230106,7/19/2016,7/19/2016,1,2,1
1442,38,1,3,7,2,4,2.03939990956162,7/19/2016,7/19/2016,1,5,5
1445,46,2,2,3,1,4,.939105760262982,7/19/2016,7/19/2016,1,4,1
1447,49,1,2,7,2,4,.959074275159608,7/19/2016,7/19/2016,1,3,1
1449,18,2,1,7,1,4,.646073418904343,7/19/2016,7/19/2016,1,3,2
1453,22,2,2,2,1,4,1.0749307518597,7/19/2016,7/19/2016,1,3,1
1457,20,2,1,5,2,4,.678433927545649,7/19/2016,7/19/2016,1,1,1
1461,35,2,3,7,1,4,1.1177043263062,7/19/2016,7/19/2016,1,3,2
1466,40,1,1,1,1,4,.683739844982199,7/19/2016,7/19/2016,1,1,1
1471,62,2,2,7,2,4,.847827151674587,7/19/2016,7/19/2016,1,3,3
1473,73,2,1,4,2,4,.597901722678454,7/19/2016,7/19/2016,1,3,1
1479,33,1,2,1,2,4,1.58903175807035,7/19/2016,7/19/2016,1,3,1
1480,57,1,2,2,1,4,1.09919299859719,7/19/2016,7/19/2016,1,5,1
1481,69,2,2,7,2,4,.779106479255131,7/19/2016,7/19/2016,1,3,1
1486,19,1,1,7,1,4,.754653771610847,7/19/2016,7/19/2016,1,3,1
1493,38,1,1,2,1,4,.768069756839459,7/19/2016,7/19/2016,1,2,1
1497,26,2,2,7,2,4,.637007927041424,7/19/2016,7/19/2016,1,3,1
1499,57,1,1,6,2,4,.469211610918375,7/19/2016,7/19/2016,1,5,1
1502,26,1,2,7,2,4,.940093826202738,7/19/2016,7/19/2016,1,2,4
1504,52,2,1,1,1,4,.693437423801794,7/19/2016,7/19/2016,1,5,1
1518,18,1,1,7,1,4,.824797742154536,7/19/2016,7/19/2016,1,4,1
1522,65,1,1,2,1,4,.690884833868944,7/19/2016,7/19/2016,1,1,1
1525,31,1,2,1,2,4,.899681812242514,7/19/2016,7/19/2016,1,5,1
1530,33,1,2,1,1,4,.939776829269894,7/19/2016,7/19/2016,1,5,1
1539,57,1,1,2,1,4,1.11194273676652,7/19/2016,7/19/2016,1,1,1
1543,54,1,1,2,1,4,1.17159912944231,7/19/2016,7/19/2016,1,1,1
1547,71,1,1,2,2,4,.794652217473173,7/19/2016,7/19/2016,1,2,1
1557,19,2,1,2,1,4,.753951735123258,7/19/2016,7/19/2016,1,1,1
1561,26,2,1,2,1,4,.7093373237694,7/19/2016,7/19/2016,1,1,1
1564,29,2,1,7,2,4,.447845441640324,7/19/2016,7/19/2016,1,4,1
1565,38,1,1,7,1,4,1.18216874370369,7/19/2016,7/19/2016,1,2,1
1570,23,2,2,7,2,4,.777821975109786,7/19/2016,7/19/2016,1,3,1
1571,20,2,1,5,1,4,.53968009635899,7/19/2016,7/19/2016,1,2,1
1573,40,1,1,2,1,4,.677482138594902,7/19/2016,7/19/2016,1,2,1
1577,21,1,1,7,2,4,.74568088188709,7/19/2016,7/19/2016,1,3,1
1582,21,1,1,5,1,4,.685551280794164,7/19/2016,7/19/2016,1,1,1
1583,38,1,2,2,1,4,1.29918644079983,7/19/2016,7/19/2016,1,4,4
1584,30,1,2,1,1,4,.939776829269894,7/19/2016,7/19/2016,1,4,1
1586,23,1,1,7,1,4,.754653771610847,7/19/2016,7/19/2016,1,2,1
1587,45,2,4,2,1,4,1.55807384260928,7/19/2016,7/19/2016,1,2,2
1598,47,2,1,2,2,4,.592505852969782,7/19/2016,7/19/2016,1,4,1
1599,25,1,1,7,1,4,.531173575267412,7/19/2016,7/19/2016,1,1,1
1601,21,1,1,2,1,4,.998417612575041,7/20/2016,7/20/2016,1,1,1
1604,18,2,1,7,1,4,.591128851832291,7/19/2016,7/19/2016,1,5,1
1606,20,2,1,2,1,4,.854764270340523,7/19/2016,7/20/2016,1,1,1
1608,18,2,3,7,2,4,1.97803111552975,7/19/2016,7/19/2016,1,3,1
1616,30,2,2,7,2,4,.836472727563634,7/19/2016,7/19/2016,1,1,1
1622,31,2,2,2,1,4,.850672279269092,7/19/2016,7/19/2016,1,3,2
1623,27,1,1,7,1,4,.714452152138558,7/19/2016,7/19/2016,1,1,1
1625,37,2,2,1,2,4,1.0767285115572,7/19/2016,7/19/2016,1,4,1
1630,25,2,1,2,1,4,.7093373237694,7/19/2016,7/19/2016,1,1,1
1633,56,2,4,2,2,4,2.06856246139903,7/19/2016,7/19/2016,1,3,3
1637,31,1,3,7,2,4,2.11546329454137,7/19/2016,7/19/2016,1,1,5
